Result,Reason,Name,SID,TCID,SUCCESS,IMPACT,ParameterSet,ego_vx(t0),obst_vx(t0),rel_vx(t0),ego_ax(t0),obst_ax(t0),rel_ax(t0),dx(t0),time_of_acceleration_change,t(WP1),dt(WP1),ego_vx(WP1),obst_vx(WP1),rel_vx(WP1),ego_ax(WP1),obst_ax(WP1),rel_ax(WP1),dx(WP1),t(WP2),ttc(WP2),ego_vx(WP2),obst_vx(WP2),rel_vx(WP2),ego_ax(WP2),obst_ax(WP2),rel_ax(WP2),dx(WP2),t(EBP),ttc(EBP),ego_vx(EBP),obst_vx(EBP),rel_vx(EBP),ego_ax(EBP),obst_ax(EBP),rel_ax(EBP),dx(EBP),t(avoid),ego_vx(avoid),obst_vx(avoid),rel_vx(avoid),ego_ax(avoid),obst_ax(avoid),rel_ax(avoid),dx(avoid),t(EBP)-t(WP1),t(EBP)-t(WP2),v(WP1)-v(EBP),v(WP1)-v(avoid),Version_Major,Version_Minor,time_of_execution,coll_in_casc,t_warn_st_diff,t_warn_st_from_acc,obst_stopped_in_casc,t_part_st_diff,t_warn_dura
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_12NP,0,93,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,6.486,0.960,50.006,39.544,-10.463,0.000,-1.200,-1.200,8.016,7.287,1.400,50.006,36.169,-13.838,0.000,-1.200,-1.200,5.234,8.088,0.800,42.834,32.752,-10.083,-3.499,-1.200,2.299,2.242,8.648,29.869,30.361,0.492,-6.500,-1.200,5.300,1.438,1.602,0.801,7.172,20.137,5,0,Thu Feb 26 16:12:54 2015,BOTH_PASSED,0.0,2.482,NOT_STOPPED,0.0,0.8010000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_1NP,0,94,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,7.007,0.000,50.006,39.459,-10.547,0.000,-1.000,-1.000,7.188,7.808,1.250,50.006,36.647,-13.359,0.000,-1.000,-1.000,4.453,8.608,0.650,42.834,33.806,-9.028,-3.499,-1.000,2.500,1.648,9.129,31.120,31.950,0.830,-2.871,-1.000,1.871,1.000,1.602,0.801,7.172,18.886,5,0,Thu Feb 26 16:12:54 2015,BOTH_PASSED,0.0,3.003,NOT_STOPPED,0.0,0.8010000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_16NP,0,95,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,5.886,1.280,50.006,39.431,-10.575,0.000,-1.600,-1.600,8.922,6.687,1.450,50.006,34.931,-15.075,0.000,-1.600,-1.600,5.984,7.487,0.750,42.834,30.389,-12.445,-3.499,-1.600,1.899,2.594,8.248,25.467,26.072,0.605,-2.871,-1.600,1.271,1.258,1.602,0.801,7.172,24.539,5,0,Thu Feb 26 16:12:54 2015,BOTH_PASSED,0.0,1.8820000000000006,NOT_STOPPED,0.0,0.8010000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_18NP,0,96,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,5.686,1.440,50.006,39.375,-10.631,0.000,-1.800,-1.799,9.227,6.486,1.450,50.006,34.313,-15.694,0.000,-1.800,-1.799,6.211,7.287,0.700,42.834,29.208,-13.627,-3.499,-1.800,1.700,2.625,8.128,23.273,23.864,0.591,-6.500,-1.799,4.700,0.984,1.602,0.801,7.172,26.733,5,0,Thu Feb 26 16:12:54 2015,BOTH_PASSED,0.0,1.6820000000000004,NOT_STOPPED,0.0,0.7999999999999998
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_28NP,0,97,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,5.125,2.240,50.006,38.981,-11.025,0.000,-2.800,-2.799,10.047,5.926,1.300,50.006,31.106,-18.900,0.000,-2.800,-2.799,6.641,6.727,0.400,42.834,23.175,-19.659,-3.499,-2.800,0.700,2.023,0.000,32.695,18.183,-14.513,-6.500,-2.799,3.701,0.000,1.602,0.801,7.172,17.311,5,0,Thu Feb 26 16:12:54 2015,BOTH_FAILED,0.0,1.1210000000000004,NOT_STOPPED,0.0,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_24NP,0,98,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,5.285,1.920,50.006,39.206,-10.800,0.000,-2.400,-2.399,9.820,6.086,1.400,50.006,32.456,-17.550,0.000,-2.400,-2.399,6.594,6.887,0.500,42.834,25.650,-17.184,-3.499,-2.400,1.100,2.398,0.000,26.100,18.914,-7.186,-6.500,-2.399,4.101,0.000,1.602,0.801,7.172,23.906,5,0,Thu Feb 26 16:12:54 2015,BOTH_FAILED,0.0,1.2810000000000006,NOT_STOPPED,0.0,0.8010000000000002
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_22NP,0,99,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,5.405,1.760,50.006,39.178,-10.828,0.000,-2.200,-2.200,9.625,6.206,1.400,50.006,32.991,-17.016,0.000,-2.200,-2.200,6.445,7.007,0.550,42.834,26.747,-16.088,-3.499,-2.200,1.300,2.430,0.000,20.447,19.280,-1.167,-6.500,-2.199,4.300,0.000,1.602,0.801,7.172,29.559,5,0,Thu Feb 26 16:12:54 2015,BOTH_FAILED,0.0,1.4010000000000007,NOT_STOPPED,0.0,0.8010000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_2NP,0,100,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,5.525,1.600,50.006,39.319,-10.688,0.000,-2.000,-2.000,9.438,6.326,1.450,50.006,33.694,-16.313,0.000,-2.000,-2.000,6.344,7.127,0.600,42.834,28.012,-14.822,-3.499,-2.000,1.500,2.539,8.088,20.756,21.206,0.450,-2.871,-1.999,0.872,0.539,1.602,0.801,7.172,29.250,5,0,Thu Feb 26 16:12:54 2015,BOTH_PASSED,0.0,1.5210000000000008,NOT_STOPPED,0.0,0.8009999999999993
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_08NP,0,101,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,7.688,0.000,50.006,39.656,-10.350,0.000,-0.800,-0.799,6.203,8.488,1.050,50.006,37.406,-12.600,0.000,-0.800,-0.799,3.578,9.289,0.450,42.834,35.128,-7.706,-3.499,-0.800,2.700,0.977,9.729,33.005,33.863,0.858,-2.870,-0.799,2.071,0.516,1.602,0.801,7.172,17.002,5,0,Thu Feb 26 16:12:54 2015,BOTH_PASSED,0.0,3.684,NOT_STOPPED,0.0,0.7999999999999998
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_14NP,0,102,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,6.166,1.120,50.006,39.375,-10.631,0.000,-1.400,-1.399,8.469,6.967,1.400,50.006,35.438,-14.569,0.000,-1.400,-1.399,5.586,7.768,0.750,42.834,31.458,-11.377,-3.499,-1.400,2.100,2.359,8.448,27.352,28.069,0.717,-2.871,-1.399,1.471,1.297,1.602,0.801,7.172,22.655,5,0,Thu Feb 26 16:12:54 2015,BOTH_PASSED,0.0,2.162000000000001,NOT_STOPPED,0.0,0.8009999999999993
FAILED,Unknown reason for impact,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_3NP,0,103,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,5.045,2.400,50.006,39.038,-10.969,0.000,-3.000,-3.000,10.188,5.846,1.300,50.006,30.600,-19.406,0.000,-3.000,-3.000,6.734,6.646,0.350,42.834,22.092,-20.742,-3.499,-3.000,0.500,1.938,0.000,33.638,17.255,-16.383,-6.500,-2.999,3.500,0.000,1.602,0.801,7.172,16.369,5,0,Thu Feb 26 16:12:54 2015,BOTH_FAILED,0.0,1.0410000000000004,NOT_STOPPED,0.0,0.8010000000000002
FAILED,Collision during partial braking phase,tc_AEBS_DEV_dtChar2_ev50rv0ra0d12aOffnra_06NP,0,104,0,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,12.000,4.004,8.889,0.000,50.006,39.712,-10.294,0.000,-0.600,-0.600,4.414,9.689,0.600,50.006,38.025,-11.981,0.000,-0.600,-0.600,1.859,0.000,0.000,0.000,0.000,0.000,-3.498,-0.600,2.897,0.000,0.000,45.520,36.337,-9.183,-3.498,-0.601,2.897,0.000,-8.889,-9.689,50.006,4.486,5,0,Thu Feb 26 16:12:54 2015,BOTH_FAILED,0.0,4.885,NOT_STOPPED,0.0,0.8000000000000007
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_26NP,0,118,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,5.405,2.080,50.006,37.209,-12.797,0.000,-2.600,-2.600,15.250,6.206,2.100,50.006,29.897,-20.109,0.000,-2.600,-2.600,11.500,7.007,1.200,42.834,22.528,-20.306,-3.499,-2.600,0.900,6.680,8.488,8.198,8.466,0.267,-6.500,-2.599,3.900,2.398,1.602,0.801,7.172,41.808,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,-0.20000000000000018,1.4010000000000007,NOT_STOPPED,-0.08000000000000007,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_12NP,0,119,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,7.087,0.960,50.006,37.013,-12.994,0.000,-1.200,-1.200,12.000,8.048,1.700,50.006,32.962,-17.044,0.000,-1.200,-1.200,7.898,8.849,1.100,42.905,29.559,-13.345,-3.499,-1.200,2.299,4.188,9.689,25.720,25.903,0.183,-6.485,-1.200,5.286,2.477,1.762,0.801,7.102,24.286,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,-0.040000000000000036,3.083,NOT_STOPPED,0.0,0.9610000000000003
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_1NP,0,120,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,8.088,0.000,50.006,35.663,-14.344,0.000,-1.000,-1.000,9.344,8.889,1.250,50.006,32.850,-17.156,0.000,-1.000,-1.000,5.766,9.689,0.600,42.834,30.009,-12.825,-3.499,-1.000,2.500,2.109,10.370,27.042,27.605,0.563,-6.500,-1.000,5.500,0.875,1.602,0.801,7.172,22.964,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,0.0,4.084,NOT_STOPPED,0.0,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_16NP,0,121,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,6.366,1.280,50.006,36.731,-13.275,0.000,-1.600,-1.600,13.281,7.287,1.800,50.006,31.556,-18.450,0.000,-1.600,-1.600,9.133,8.088,1.100,42.891,27.014,-15.877,-3.499,-1.600,1.899,5.000,9.169,20.264,20.770,0.506,-6.494,-1.600,4.894,2.492,1.722,0.801,7.116,29.742,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,-0.08000000000000007,2.362,NOT_STOPPED,0.0,0.9210000000000003
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_18NP,0,122,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,6.126,1.440,50.006,36.591,-13.416,0.000,-1.800,-1.799,13.711,7.007,1.850,50.006,31.022,-18.984,0.000,-1.800,-1.799,9.656,7.808,1.150,42.891,25.931,-16.959,-3.499,-1.800,1.700,5.344,8.969,17.845,18.436,0.591,-6.498,-1.799,4.699,2.477,1.682,0.801,7.116,32.161,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,-0.1200000000000001,2.1220000000000008,NOT_STOPPED,0.0,0.8809999999999993
PASSED,End of cascade too late,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_28NP,0,123,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,5.285,2.240,50.006,37.406,-12.600,0.000,-2.800,-2.799,15.508,6.086,2.100,50.006,29.531,-20.475,0.000,-2.800,-2.799,11.750,6.887,1.150,42.834,21.600,-21.234,-3.499,-2.800,0.700,6.773,8.528,4.430,4.894,0.464,-6.500,-2.799,3.701,1.844,1.602,0.801,7.172,45.577,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,-0.16000000000000014,1.2810000000000006,NOT_STOPPED,-0.1200000000000001,0.8010000000000002
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_24NP,0,124,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,5.565,1.920,50.006,36.844,-13.163,0.000,-2.400,-2.399,14.852,6.366,2.050,50.006,30.094,-19.913,0.000,-2.400,-2.399,11.102,7.167,1.150,42.863,23.302,-19.561,-3.499,-2.400,1.100,6.383,8.528,11.644,11.616,-0.028,-6.500,-2.399,4.101,2.461,1.602,0.801,7.144,38.363,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,-0.28000000000000025,1.5610000000000008,NOT_STOPPED,-0.08000000000000007,0.8009999999999993
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_22NP,0,125,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,5.726,1.760,50.006,36.703,-13.303,0.000,-2.200,-2.200,14.523,6.526,2.050,50.006,30.516,-19.491,0.000,-2.200,-2.200,10.789,7.327,1.200,42.877,24.272,-18.605,-3.499,-2.200,1.300,6.219,8.688,13.359,13.542,0.183,-6.498,-2.199,4.299,2.477,1.602,0.801,7.130,36.647,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,-0.24099999999999966,1.7220000000000004,NOT_STOPPED,-0.040000000000000036,0.7999999999999998
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_2NP,0,126,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,5.886,1.600,50.006,36.788,-13.219,0.000,-2.000,-2.000,14.203,6.727,2.000,50.006,30.881,-19.125,0.000,-2.000,-2.000,10.328,7.527,1.200,42.891,25.214,-17.677,-3.499,-2.000,1.500,5.898,8.849,15.188,15.736,0.548,-6.495,-1.999,4.496,2.477,1.642,0.801,7.116,34.819,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,-0.16000000000000014,1.8820000000000006,NOT_STOPPED,0.0,0.8410000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_08NP,0,127,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,8.688,0.000,50.006,36.844,-13.163,0.000,-0.800,-0.799,8.836,9.489,1.350,50.006,34.594,-15.413,0.000,-0.800,-0.799,5.586,10.290,0.800,42.834,32.316,-10.519,-3.499,-0.800,2.700,2.359,10.851,30.178,30.713,0.534,-2.871,-0.799,2.071,1.539,1.602,0.801,7.172,19.828,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,0.0,4.684000000000001,NOT_STOPPED,0.0,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_14NP,0,128,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,6.687,1.120,50.006,36.816,-13.191,0.000,-1.400,-1.399,12.695,7.647,1.750,50.006,32.091,-17.916,0.000,-1.400,-1.399,8.445,8.448,1.100,42.891,28.125,-14.766,-3.499,-1.400,2.100,4.492,9.369,23.119,23.512,0.394,-6.498,-1.399,5.098,2.469,1.762,0.801,7.116,26.887,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,-0.04100000000000037,2.6830000000000007,NOT_STOPPED,0.0,0.96
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_3NP,0,129,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,5.205,2.400,50.006,37.350,-12.656,0.000,-3.000,-3.000,15.648,6.006,2.050,50.006,28.913,-21.094,0.000,-3.000,-3.000,11.820,6.807,1.050,42.834,20.405,-22.430,-3.499,-3.000,0.500,6.641,8.648,0.000,0.366,0.366,-6.500,-2.999,3.501,0.844,1.602,0.801,7.172,50.006,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,-0.16000000000000014,1.2010000000000005,NOT_STOPPED,-0.16000000000000014,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d18aOffnra_06NP,0,130,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,18.000,4.004,9.649,0.000,50.006,38.109,-11.897,0.000,-0.600,-0.600,8.000,10.450,1.350,50.006,36.422,-13.584,0.000,-0.600,-0.600,5.078,11.251,1.000,42.834,34.720,-8.114,-3.499,-0.600,2.899,2.344,11.691,33.005,33.764,0.759,-2.870,-0.600,2.271,1.859,1.602,0.801,7.172,17.002,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,0.0,5.645,NOT_STOPPED,0.0,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_26NP,0,144,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,6.767,2.080,50.006,24.778,-25.228,0.000,-2.600,-2.600,30.039,7.728,2.350,50.006,16.003,-34.003,0.000,-2.600,-2.600,22.031,8.528,1.500,42.877,8.634,-34.242,-3.499,-2.600,0.900,14.117,10.610,0.000,0.000,0.000,-6.497,-2.599,3.897,2.484,1.762,0.801,7.130,50.006,5,0,Thu Feb 26 16:12:55 2015,BOTH_PASSED,-0.040000000000000036,2.763000000000001,STOPPED,0.0,0.9609999999999994
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_12NP,0,145,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,9.569,0.960,50.006,26.550,-23.456,0.000,-1.200,-1.200,21.313,10.610,1.800,50.006,22.163,-27.844,0.000,-1.200,-1.200,13.789,11.411,1.150,42.891,18.759,-24.131,-3.499,-1.200,2.299,7.680,12.893,11.981,12.389,0.408,-6.497,-1.200,5.297,2.469,1.842,0.801,7.116,38.025,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,0.03999999999999915,5.565000000000001,NOT_STOPPED,0.0,1.0409999999999986
PASSED,Impact after successful cascade,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_1NP,0,146,1,1,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,10.931,0.000,50.006,25.678,-24.328,0.000,-1.000,-1.000,15.938,11.731,1.350,50.006,22.866,-27.141,0.000,-1.000,-1.000,10.141,12.532,0.650,42.834,20.025,-22.809,-3.499,-1.000,2.500,4.250,13.733,15.103,15.778,0.675,-2.871,-1.000,1.871,0.477,1.602,0.801,7.172,34.903,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,0.0,6.927,NOT_STOPPED,0.0,0.8000000000000007
PASSED,End of cascade too late,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_16NP,0,147,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,8.368,1.280,50.006,25.481,-24.525,0.000,-1.600,-1.600,24.695,9.409,2.000,50.006,19.631,-30.375,0.000,-1.600,-1.600,16.648,10.210,1.250,42.891,15.103,-27.788,-3.499,-1.600,1.899,9.859,12.052,4.177,4.514,0.338,-6.479,-1.600,4.879,2.500,1.842,0.801,7.116,45.830,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,0.03999999999999915,4.364000000000001,NOT_STOPPED,0.0,1.0410000000000004
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_18NP,0,148,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,7.928,1.440,50.006,25.200,-24.806,0.000,-1.800,-1.799,26.086,8.929,2.150,50.006,18.872,-31.134,0.000,-1.800,-1.799,18.211,9.729,1.400,42.891,13.781,-29.109,-3.499,-1.800,1.700,11.188,11.812,0.000,0.380,0.380,-6.496,-1.799,4.696,2.500,1.802,0.801,7.116,50.006,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,0.0,3.9240000000000004,NOT_STOPPED,0.0,1.0010000000000003
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_28NP,0,149,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,6.526,2.240,50.006,25.200,-24.806,0.000,-2.800,-2.799,31.055,7.567,2.350,50.006,14.963,-35.044,0.000,-2.800,-2.799,22.297,8.368,1.400,42.877,7.031,-35.845,-3.499,-2.800,0.700,14.086,10.410,0.000,0.000,0.000,-6.500,-2.799,3.701,2.477,1.842,0.801,7.130,50.006,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,0.040000000000000036,2.5220000000000002,STOPPED,0.0,1.0410000000000004
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_24NP,0,150,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,7.007,1.920,50.006,24.694,-25.313,0.000,-2.400,-2.399,29.141,7.968,2.300,50.006,16.594,-33.413,0.000,-2.400,-2.399,21.203,8.769,1.450,42.877,9.787,-33.089,-3.499,-2.400,1.100,13.477,10.851,0.000,0.000,0.000,-6.500,-2.399,4.101,2.484,1.762,0.801,7.130,50.006,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,-0.040000000000000036,3.003,STOPPED,0.0,0.9610000000000003
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_22NP,0,151,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,7.247,1.760,50.006,24.947,-25.059,0.000,-2.200,-2.200,28.383,8.248,2.250,50.006,17.213,-32.794,0.000,-2.200,-2.200,20.242,9.049,1.450,42.877,10.969,-31.908,-3.499,-2.200,1.300,12.727,11.091,0.000,0.000,0.000,-6.499,-2.199,4.299,2.469,1.802,0.801,7.130,50.006,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,0.0,3.2430000000000003,STOPPED,0.0,1.0009999999999994
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_2NP,0,152,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,7.567,1.600,50.006,24.975,-25.031,0.000,-2.000,-2.000,27.203,8.568,2.200,50.006,17.944,-32.063,0.000,-2.000,-2.000,19.156,9.369,1.400,42.877,12.263,-30.614,-3.499,-2.000,1.500,11.859,11.411,0.000,0.000,0.000,-6.497,-1.999,4.498,2.477,1.802,0.801,7.130,50.006,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,-0.040000000000000036,3.5630000000000006,STOPPED,0.0,1.0009999999999994
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_08NP,0,153,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,11.932,0.000,50.006,27.731,-22.275,0.000,-0.800,-0.799,14.688,12.732,1.400,50.006,25.481,-24.525,0.000,-0.800,-0.799,9.406,13.533,0.750,42.834,23.203,-19.631,-3.499,-0.800,2.700,4.156,14.534,19.814,20.363,0.548,-2.871,-0.799,2.071,1.422,1.602,0.801,7.172,30.192,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,0.0,7.928000000000001,NOT_STOPPED,0.0,0.7999999999999989
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_14NP,0,154,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,8.889,1.120,50.006,25.988,-24.019,0.000,-1.400,-1.399,23.219,9.970,1.900,50.006,20.672,-29.334,0.000,-1.400,-1.399,15.102,10.771,1.200,42.877,16.692,-26.184,-3.499,-1.400,2.100,8.594,12.372,8.606,8.705,0.098,-6.497,-1.399,5.097,2.477,1.882,0.801,7.130,41.400,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,0.08000000000000007,4.885,NOT_STOPPED,0.0,1.0810000000000013
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_3NP,0,155,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,6.366,2.400,50.006,25.116,-24.891,0.000,-3.000,-3.000,31.609,7.407,2.300,50.006,14.147,-35.859,0.000,-3.000,-3.000,22.734,8.208,1.400,42.877,5.639,-37.238,-3.499,-3.000,0.500,14.273,10.210,0.000,0.000,0.000,-6.499,-2.999,3.500,2.469,1.842,0.801,7.130,50.006,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,0.0,2.362,STOPPED,0.0,1.0410000000000004
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d40aOffnra_06NP,0,156,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,40.000,4.004,13.453,0.000,50.006,30.094,-19.913,0.000,-0.600,-0.600,12.930,14.254,1.400,50.006,28.406,-21.600,0.000,-0.600,-0.600,8.234,15.055,0.800,42.834,26.705,-16.130,-3.499,-0.600,2.899,3.695,15.855,24.216,25.003,0.787,-6.500,-0.600,5.900,1.898,1.602,0.801,7.172,25.791,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,0.0,9.449,NOT_STOPPED,0.0,0.8010000000000002
PASSED,-,tc_AEBS_DEV_dtChar2_ev50rv0ra0d26aOffnra_26NP,0,170,1,0,DEVELOPER.DPV,50.000,50.000,0.000,0.000,0.000,0.000,26.000,4.004,5.966,2.080,50.006,32.091,-17.916,0.000,-2.600,-2.600,20.820,6.767,2.300,50.006,24.778,-25.228,0.000,-2.600,-2.600,15.945,7.567,1.400,42.834,17.409,-25.425,-3.499,-2.600,0.900,9.984,9.529,0.000,0.000,0.000,-6.500,-2.599,3.900,2.531,1.602,0.801,7.172,50.006,5,0,Thu Feb 26 16:12:56 2015,BOTH_PASSED,-0.2400000000000002,1.9620000000000006,STOPPED,-0.040000000000000036,0.8010000000000002
